"No.","Time","Source","Destination","Protocol","Length","Info"
"8284","253.397873228","192.168.1.65","173.194.163.223","TCP","94","[TCP Dup ACK 8204#40] 55680  >  443 [ACK] Seq=11060 Ack=6017963 Win=2176768 Len=0 TSval=3603764914 TSecr=2605228691 SLE=6120195 SRE=6127155 SLE=6111843 SRE=6113235 SLE=6096531 SRE=6103491"
"8285","253.397889753","173.194.163.223","192.168.1.65","TLSv1.2","1458","Ignored Unknown Record"
"8286","253.397896439","192.168.1.65","173.194.163.223","TCP","94","[TCP Dup ACK 8204#41] 55680  >  443 [ACK] Seq=11060 Ack=6017963 Win=2176768 Len=0 TSval=3603764914 TSecr=2605228691 SLE=6120195 SRE=6128547 SLE=6111843 SRE=6113235 SLE=6096531 SRE=6103491"
"8287","253.397907053","173.194.163.223","192.168.1.65","TLSv1.2","1458","Ignored Unknown Record"
"8288","253.397913131","192.168.1.65","173.194.163.223","TCP","94","[TCP Dup ACK 8204#42] 55680  >  443 [ACK] Seq=11060 Ack=6017963 Win=2176768 Len=0 TSval=3603764914 TSecr=2605228691 SLE=6120195 SRE=6129939 SLE=6111843 SRE=6113235 SLE=6096531 SRE=6103491"
"8289","253.397922479","173.194.163.223","192.168.1.65","TLSv1.2","1458","[TCP Previous segment not captured] , Ignored Unknown Record"
"8290","253.397929024","192.168.1.65","173.194.163.223","TCP","94","[TCP Dup ACK 8204#43] 55680  >  443 [ACK] Seq=11060 Ack=6017963 Win=2176768 Len=0 TSval=3603764914 TSecr=2605228691 SLE=6136899 SRE=6138291 SLE=6120195 SRE=6129939 SLE=6111843 SRE=6113235"
"8291","253.397941530","173.194.163.223","192.168.1.65","TLSv1.2","1458","[TCP Previous segment not captured] , Ignored Unknown Record"
"8292","253.397947557","192.168.1.65","173.194.163.223","TCP","94","[TCP Dup ACK 8204#44] 55680  >  443 [ACK] Seq=11060 Ack=6017963 Win=2176768 Len=0 TSval=3603764914 TSecr=2605228691 SLE=6143859 SRE=6145251 SLE=6136899 SRE=6138291 SLE=6120195 SRE=6129939"
"8293","253.397952041","173.194.163.223","192.168.1.65","TLSv1.2","1458","Ignored Unknown Record"
"8294","253.397957453","192.168.1.65","173.194.163.223","TCP","94","[TCP Dup ACK 8204#45] 55680  >  443 [ACK] Seq=11060 Ack=6017963 Win=2176768 Len=0 TSval=3603764914 TSecr=2605228691 SLE=6143859 SRE=6146643 SLE=6136899 SRE=6138291 SLE=6120195 SRE=6129939"
"8295","253.397965960","173.194.163.223","192.168.1.65","TLSv1.2","1458","Ignored Unknown Record"
"8296","253.397972184","192.168.1.65","173.194.163.223","TCP","94","[TCP Dup ACK 8204#46] 55680  >  443 [ACK] Seq=11060 Ack=6017963 Win=2176768 Len=0 TSval=3603764914 TSecr=2605228691 SLE=6143859 SRE=6148035 SLE=6136899 SRE=6138291 SLE=6120195 SRE=6129939"
"8297","253.397980771","173.194.163.223","192.168.1.65","TLSv1.2","1458","Ignored Unknown Record"
"8298","253.397987316","192.168.1.65","173.194.163.223","TCP","94","[TCP Dup ACK 8204#47] 55680  >  443 [ACK] Seq=11060 Ack=6017963 Win=2176768 Len=0 TSval=3603764914 TSecr=2605228691 SLE=6143859 SRE=6149427 SLE=6136899 SRE=6138291 SLE=6120195 SRE=6129939"
"8299","253.397995421","173.194.163.223","192.168.1.65","TLSv1.2","1458","Ignored Unknown Record"
"8300","253.398001261","192.168.1.65","173.194.163.223","TCP","94","[TCP Dup ACK 8204#48] 55680  >  443 [ACK] Seq=11060 Ack=6017963 Win=2176768 Len=0 TSval=3603764914 TSecr=2605228691 SLE=6143859 SRE=6150819 SLE=6136899 SRE=6138291 SLE=6120195 SRE=6129939"
"8301","253.398012190","173.194.163.223","192.168.1.65","TLSv1.2","1458","Ignored Unknown Record"
"8302","253.398018698","192.168.1.65","173.194.163.223","TCP","94","[TCP Dup ACK 8204#49] 55680  >  443 [ACK] Seq=11060 Ack=6017963 Win=2176768 Len=0 TSval=3603764914 TSecr=2605228691 SLE=6143859 SRE=6152211 SLE=6136899 SRE=6138291 SLE=6120195 SRE=6129939"
"8303","253.402057094","173.194.163.223","192.168.1.65","TLSv1.2","1458","Ignored Unknown Record"
"8304","253.402089426","192.168.1.65","173.194.163.223","TCP","94","[TCP Dup ACK 8204#50] 55680  >  443 [ACK] Seq=11060 Ack=6017963 Win=2176768 Len=0 TSval=3603764918 TSecr=2605228691 SLE=6143859 SRE=6153603 SLE=6136899 SRE=6138291 SLE=6120195 SRE=6129939"
"8305","253.402105970","173.194.163.223","192.168.1.65","TLSv1.2","1458","Ignored Unknown Record"
"8306","253.402112913","192.168.1.65","173.194.163.223","TCP","94","[TCP Dup ACK 8204#51] 55680  >  443 [ACK] Seq=11060 Ack=6017963 Win=2176768 Len=0 TSval=3603764919 TSecr=2605228691 SLE=6143859 SRE=6154995 SLE=6136899 SRE=6138291 SLE=6120195 SRE=6129939"
"8307","253.402121319","173.194.163.223","192.168.1.65","TLSv1.2","1458","Ignored Unknown Record"
"8308","253.402126455","192.168.1.65","173.194.163.223","TCP","94","[TCP Dup ACK 8204#52] 55680  >  443 [ACK] Seq=11060 Ack=6017963 Win=2176768 Len=0 TSval=3603764919 TSecr=2605228691 SLE=6143859 SRE=6156387 SLE=6136899 SRE=6138291 SLE=6120195 SRE=6129939"
"8309","253.402130628","173.194.163.223","192.168.1.65","TLSv1.2","486","[TCP Previous segment not captured] , Ignored Unknown Record"
"8310","253.402136130","192.168.1.65","173.194.163.223","TCP","94","[TCP Dup ACK 8204#53] 55680  >  443 [ACK] Seq=11060 Ack=6017963 Win=2176768 Len=0 TSval=3603764919 TSecr=2605228691 SLE=6159171 SRE=6159591 SLE=6143859 SRE=6156387 SLE=6136899 SRE=6138291"
"8311","253.402143825","173.194.163.223","192.168.1.65","TLSv1.2","1458","Ignored Unknown Record"
"8312","253.402149635","192.168.1.65","173.194.163.223","TCP","94","[TCP Dup ACK 8204#54] 55680  >  443 [ACK] Seq=11060 Ack=6017963 Win=2176768 Len=0 TSval=3603764919 TSecr=2605228691 SLE=6159171 SRE=6160983 SLE=6143859 SRE=6156387 SLE=6136899 SRE=6138291"
"8313","253.402157383","173.194.163.223","192.168.1.65","TLSv1.2","1458","Ignored Unknown Record"
"8314","253.402162475","192.168.1.65","173.194.163.223","TCP","94","[TCP Dup ACK 8204#55] 55680  >  443 [ACK] Seq=11060 Ack=6017963 Win=2176768 Len=0 TSval=3603764919 TSecr=2605228691 SLE=6159171 SRE=6162375 SLE=6143859 SRE=6156387 SLE=6136899 SRE=6138291"
"8315","253.402169898","173.194.163.223","192.168.1.65","TLSv1.2","1458","Ignored Unknown Record"
"8316","253.402175024","192.168.1.65","173.194.163.223","TCP","94","[TCP Dup ACK 8204#56] 55680  >  443 [ACK] Seq=11060 Ack=6017963 Win=2176768 Len=0 TSval=3603764919 TSecr=2605228691 SLE=6159171 SRE=6163767 SLE=6143859 SRE=6156387 SLE=6136899 SRE=6138291"
"8317","253.402832030","173.194.163.223","192.168.1.65","TLSv1.2","1458","Ignored Unknown Record"
"8318","253.402865097","192.168.1.65","173.194.163.223","TCP","94","[TCP Dup ACK 8204#57] 55680  >  443 [ACK] Seq=11060 Ack=6017963 Win=2176768 Len=0 TSval=3603764919 TSecr=2605228691 SLE=6159171 SRE=6165159 SLE=6143859 SRE=6156387 SLE=6136899 SRE=6138291"
"8319","253.402888701","173.194.163.223","192.168.1.65","TLSv1.2","1458","Ignored Unknown Record"
"8320","253.402898327","192.168.1.65","173.194.163.223","TCP","94","[TCP Dup ACK 8204#58] 55680  >  443 [ACK] Seq=11060 Ack=6017963 Win=2176768 Len=0 TSval=3603764919 TSecr=2605228691 SLE=6159171 SRE=6166551 SLE=6143859 SRE=6156387 SLE=6136899 SRE=6138291"
"8321","253.404277190","173.194.163.223","192.168.1.65","TLSv1.2","1458","[TCP Previous segment not captured] , Ignored Unknown Record"
"8322","253.404311747","192.168.1.65","173.194.163.223","TCP","94","[TCP Dup ACK 8204#59] 55680  >  443 [ACK] Seq=11060 Ack=6017963 Win=2176768 Len=0 TSval=3603764921 TSecr=2605228691 SLE=6167943 SRE=6169335 SLE=6159171 SRE=6166551 SLE=6143859 SRE=6156387"
"8323","253.404349233","173.194.163.223","192.168.1.65","TLSv1.2","1458","[TCP Previous segment not captured] , Ignored Unknown Record"
"8324","253.404362471","192.168.1.65","173.194.163.223","TCP","94","[TCP Dup ACK 8204#60] 55680  >  443 [ACK] Seq=11060 Ack=6017963 Win=2176768 Len=0 TSval=3603764921 TSecr=2605228691 SLE=6181863 SRE=6183255 SLE=6167943 SRE=6169335 SLE=6159171 SRE=6166551"
"8325","253.404372093","173.194.163.223","192.168.1.65","TLSv1.2","1458","Ignored Unknown Record"
"8326","253.404379911","192.168.1.65","173.194.163.223","TCP","94","[TCP Dup ACK 8204#61] 55680  >  443 [ACK] Seq=11060 Ack=6017963 Win=2176768 Len=0 TSval=3603764921 TSecr=2605228691 SLE=6181863 SRE=6184647 SLE=6167943 SRE=6169335 SLE=6159171 SRE=6166551"
"8327","253.404388959","173.194.163.223","192.168.1.65","TLSv1.2","1458","Ignored Unknown Record"
"8328","253.404396630","192.168.1.65","173.194.163.223","TCP","94","[TCP Dup ACK 8204#62] 55680  >  443 [ACK] Seq=11060 Ack=6017963 Win=2176768 Len=0 TSval=3603764921 TSecr=2605228691 SLE=6181863 SRE=6186039 SLE=6167943 SRE=6169335 SLE=6159171 SRE=6166551"
"8329","253.404409626","173.194.163.223","192.168.1.65","TLSv1.2","1458","Ignored Unknown Record"
"8330","253.404418023","192.168.1.65","173.194.163.223","TCP","94","[TCP Dup ACK 8204#63] 55680  >  443 [ACK] Seq=11060 Ack=6017963 Win=2176768 Len=0 TSval=3603764921 TSecr=2605228691 SLE=6181863 SRE=6187431 SLE=6167943 SRE=6169335 SLE=6159171 SRE=6166551"
"8331","253.404429980","173.194.163.223","192.168.1.65","TLSv1.2","1458","Ignored Unknown Record"
"8332","253.404438269","192.168.1.65","173.194.163.223","TCP","94","[TCP Dup ACK 8204#64] 55680  >  443 [ACK] Seq=11060 Ack=6017963 Win=2176768 Len=0 TSval=3603764921 TSecr=2605228691 SLE=6181863 SRE=6188823 SLE=6167943 SRE=6169335 SLE=6159171 SRE=6166551"
"8333","253.404449148","173.194.163.223","192.168.1.65","TLSv1.2","1458","Ignored Unknown Record"
"8334","253.404455309","192.168.1.65","173.194.163.223","TCP","94","[TCP Dup ACK 8204#65] 55680  >  443 [ACK] Seq=11060 Ack=6017963 Win=2176768 Len=0 TSval=3603764921 TSecr=2605228691 SLE=6181863 SRE=6190215 SLE=6167943 SRE=6169335 SLE=6159171 SRE=6166551"
"8335","253.404463301","173.194.163.223","192.168.1.65","TLSv1.2","1458","Ignored Unknown Record"
"8336","253.404468593","192.168.1.65","173.194.163.223","TCP","94","[TCP Dup ACK 8204#66] 55680  >  443 [ACK] Seq=11060 Ack=6017963 Win=2176768 Len=0 TSval=3603764921 TSecr=2605228691 SLE=6181863 SRE=6191607 SLE=6167943 SRE=6169335 SLE=6159171 SRE=6166551"
"8337","253.404476371","173.194.163.223","192.168.1.65","TLSv1.2","1458","Ignored Unknown Record"
"8338","253.404481673","192.168.1.65","173.194.163.223","TCP","94","[TCP Dup ACK 8204#67] 55680  >  443 [ACK] Seq=11060 Ack=6017963 Win=2176768 Len=0 TSval=3603764921 TSecr=2605228691 SLE=6181863 SRE=6192999 SLE=6167943 SRE=6169335 SLE=6159171 SRE=6166551"
"8339","253.404489792","173.194.163.223","192.168.1.65","TLSv1.2","1458","Ignored Unknown Record"
"8340","253.404494904","192.168.1.65","173.194.163.223","TCP","94","[TCP Dup ACK 8204#68] 55680  >  443 [ACK] Seq=11060 Ack=6017963 Win=2176768 Len=0 TSval=3603764921 TSecr=2605228691 SLE=6181863 SRE=6194391 SLE=6167943 SRE=6169335 SLE=6159171 SRE=6166551"
"8341","253.404502658","173.194.163.223","192.168.1.65","TLSv1.2","1458","[TCP Previous segment not captured] , Ignored Unknown Record"
"8342","253.404508041","192.168.1.65","173.194.163.223","TCP","94","[TCP Dup ACK 8204#69] 55680  >  443 [ACK] Seq=11060 Ack=6017963 Win=2176768 Len=0 TSval=3603764921 TSecr=2605228691 SLE=6195783 SRE=6197175 SLE=6181863 SRE=6194391 SLE=6167943 SRE=6169335"
"8343","253.404515852","173.194.163.223","192.168.1.65","TLSv1.2","1458","[TCP Previous segment not captured] , Ignored Unknown Record"
"8344","253.404521118","192.168.1.65","173.194.163.223","TCP","94","[TCP Dup ACK 8204#70] 55680  >  443 [ACK] Seq=11060 Ack=6017963 Win=2176768 Len=0 TSval=3603764921 TSecr=2605228691 SLE=6206919 SRE=6208311 SLE=6195783 SRE=6197175 SLE=6181863 SRE=6194391"
"8345","253.404528722","173.194.163.223","192.168.1.65","TLSv1.2","1458","Ignored Unknown Record"
"8346","253.404534178","192.168.1.65","173.194.163.223","TCP","94","[TCP Dup ACK 8204#71] 55680  >  443 [ACK] Seq=11060 Ack=6017963 Win=2176768 Len=0 TSval=3603764921 TSecr=2605228691 SLE=6206919 SRE=6209703 SLE=6195783 SRE=6197175 SLE=6181863 SRE=6194391"
"8347","253.405156147","173.194.163.223","192.168.1.65","TLSv1.2","1458","Ignored Unknown Record"
"8348","253.405173407","192.168.1.65","173.194.163.223","TCP","94","[TCP Dup ACK 8204#72] 55680  >  443 [ACK] Seq=11060 Ack=6017963 Win=2176768 Len=0 TSval=3603764922 TSecr=2605228691 SLE=6206919 SRE=6211095 SLE=6195783 SRE=6197175 SLE=6181863 SRE=6194391"
"8349","253.405794500","173.194.163.223","192.168.1.65","TLSv1.2","1458","Ignored Unknown Record"
"8350","253.405812819","192.168.1.65","173.194.163.223","TCP","94","[TCP Dup ACK 8204#73] 55680  >  443 [ACK] Seq=11060 Ack=6017963 Win=2176768 Len=0 TSval=3603764922 TSecr=2605228691 SLE=6206919 SRE=6212487 SLE=6195783 SRE=6197175 SLE=6181863 SRE=6194391"
"8351","253.405821406","173.194.163.223","192.168.1.65","TLSv1.2","1458","Ignored Unknown Record"
"8352","253.405827690","192.168.1.65","173.194.163.223","TCP","94","[TCP Dup ACK 8204#74] 55680  >  443 [ACK] Seq=11060 Ack=6017963 Win=2176768 Len=0 TSval=3603764922 TSecr=2605228691 SLE=6206919 SRE=6213879 SLE=6195783 SRE=6197175 SLE=6181863 SRE=6194391"
"8353","253.405831549","173.194.163.223","192.168.1.65","TLSv1.2","1458","Ignored Unknown Record"
"8354","253.405836674","192.168.1.65","173.194.163.223","TCP","94","[TCP Dup ACK 8204#75] 55680  >  443 [ACK] Seq=11060 Ack=6017963 Win=2176768 Len=0 TSval=3603764922 TSecr=2605228691 SLE=6206919 SRE=6215271 SLE=6195783 SRE=6197175 SLE=6181863 SRE=6194391"
"8355","253.405840042","173.194.163.223","192.168.1.65","TLSv1.2","1458","Ignored Unknown Record"
"8356","253.405844723","192.168.1.65","173.194.163.223","TCP","94","[TCP Dup ACK 8204#76] 55680  >  443 [ACK] Seq=11060 Ack=6017963 Win=2176768 Len=0 TSval=3603764922 TSecr=2605228691 SLE=6206919 SRE=6216663 SLE=6195783 SRE=6197175 SLE=6181863 SRE=6194391"
"8357","253.405847897","173.194.163.223","192.168.1.65","TLSv1.2","1458","Ignored Unknown Record"
"8358","253.405852361","192.168.1.65","173.194.163.223","TCP","94","[TCP Dup ACK 8204#77] 55680  >  443 [ACK] Seq=11060 Ack=6017963 Win=2176768 Len=0 TSval=3603764922 TSecr=2605228691 SLE=6206919 SRE=6218055 SLE=6195783 SRE=6197175 SLE=6181863 SRE=6194391"
"8359","253.405855665","173.194.163.223","192.168.1.65","TLSv1.2","1458","[TCP Previous segment not captured] , Ignored Unknown Record"
"8360","253.405861201","192.168.1.65","173.194.163.223","TCP","94","[TCP Dup ACK 8204#78] 55680  >  443 [ACK] Seq=11060 Ack=6017963 Win=2176768 Len=0 TSval=3603764922 TSecr=2605228691 SLE=6223623 SRE=6225015 SLE=6206919 SRE=6218055 SLE=6195783 SRE=6197175"
"8361","253.405869741","173.194.163.223","192.168.1.65","TLSv1.2","1458","Ignored Unknown Record"
"8362","253.405875010","192.168.1.65","173.194.163.223","TCP","94","[TCP Dup ACK 8204#79] 55680  >  443 [ACK] Seq=11060 Ack=6017963 Win=2176768 Len=0 TSval=3603764922 TSecr=2605228691 SLE=6223623 SRE=6226407 SLE=6206919 SRE=6218055 SLE=6195783 SRE=6197175"
"8363","253.408014769","173.194.163.223","192.168.1.65","TLSv1.2","1458","Ignored Unknown Record"
"8364","253.408034679","192.168.1.65","173.194.163.223","TCP","94","[TCP Dup ACK 8204#80] 55680  >  443 [ACK] Seq=11060 Ack=6017963 Win=2176768 Len=0 TSval=3603764924 TSecr=2605228691 SLE=6223623 SRE=6227799 SLE=6206919 SRE=6218055 SLE=6195783 SRE=6197175"
"8365","253.408047672","173.194.163.223","192.168.1.65","TLSv1.2","1458","Ignored Unknown Record"
"8366","253.408053633","192.168.1.65","173.194.163.223","TCP","94","[TCP Dup ACK 8204#81] 55680  >  443 [ACK] Seq=11060 Ack=6017963 Win=2176768 Len=0 TSval=3603764924 TSecr=2605228691 SLE=6223623 SRE=6229191 SLE=6206919 SRE=6218055 SLE=6195783 SRE=6197175"
"8367","253.408062102","173.194.163.223","192.168.1.65","TLSv1.2","1458","Ignored Unknown Record"
"8368","253.408067682","192.168.1.65","173.194.163.223","TCP","94","[TCP Dup ACK 8204#82] 55680  >  443 [ACK] Seq=11060 Ack=6017963 Win=2176768 Len=0 TSval=3603764924 TSecr=2605228691 SLE=6223623 SRE=6230583 SLE=6206919 SRE=6218055 SLE=6195783 SRE=6197175"
"8369","253.408075857","173.194.163.223","192.168.1.65","TLSv1.2","1458","[TCP Previous segment not captured] , Ignored Unknown Record"
"8370","253.408081898","192.168.1.65","173.194.163.223","TCP","94","[TCP Dup ACK 8204#83] 55680  >  443 [ACK] Seq=11060 Ack=6017963 Win=2176768 Len=0 TSval=3603764925 TSecr=2605228691 SLE=6237543 SRE=6238935 SLE=6223623 SRE=6230583 SLE=6206919 SRE=6218055"
"8371","253.408085513","173.194.163.223","192.168.1.65","TLSv1.2","1458","[TCP Previous segment not captured] , Ignored Unknown Record"
"8372","253.408090782","192.168.1.65","173.194.163.223","TCP","94","[TCP Dup ACK 8204#84] 55680  >  443 [ACK] Seq=11060 Ack=6017963 Win=2176768 Len=0 TSval=3603764925 TSecr=2605228691 SLE=6247287 SRE=6248679 SLE=6237543 SRE=6238935 SLE=6223623 SRE=6230583"
"8373","253.410344449","173.194.163.223","192.168.1.65","TLSv1.2","1458","Ignored Unknown Record"
"8374","253.410354609","192.168.1.65","173.194.163.223","TCP","94","[TCP Dup ACK 8204#85] 55680  >  443 [ACK] Seq=11060 Ack=6017963 Win=2176768 Len=0 TSval=3603764927 TSecr=2605228691 SLE=6247287 SRE=6250071 SLE=6237543 SRE=6238935 SLE=6223623 SRE=6230583"
"8375","253.410361588","173.194.163.223","192.168.1.65","TLSv1.2","1458","Ignored Unknown Record"
"8376","253.410366633","192.168.1.65","173.194.163.223","TCP","94","[TCP Dup ACK 8204#86] 55680  >  443 [ACK] Seq=11060 Ack=6017963 Win=2176768 Len=0 TSval=3603764927 TSecr=2605228691 SLE=6247287 SRE=6251463 SLE=6237543 SRE=6238935 SLE=6223623 SRE=6230583"
"8377","253.411141653","173.194.163.223","192.168.1.65","TLSv1.2","1458","Ignored Unknown Record"
"8378","253.411150911","192.168.1.65","173.194.163.223","TCP","94","[TCP Dup ACK 8204#87] 55680  >  443 [ACK] Seq=11060 Ack=6017963 Win=2176768 Len=0 TSval=3603764928 TSecr=2605228691 SLE=6247287 SRE=6252855 SLE=6237543 SRE=6238935 SLE=6223623 SRE=6230583"
"8379","253.411155866","173.194.163.223","192.168.1.65","TLSv1.2","1458","Ignored Unknown Record"
"8380","253.411160517","192.168.1.65","173.194.163.223","TCP","94","[TCP Dup ACK 8204#88] 55680  >  443 [ACK] Seq=11060 Ack=6017963 Win=2176768 Len=0 TSval=3603764928 TSecr=2605228691 SLE=6247287 SRE=6254247 SLE=6237543 SRE=6238935 SLE=6223623 SRE=6230583"
"8381","253.411164192","173.194.163.223","192.168.1.65","TLSv1.2","1458","Ignored Unknown Record"
"8382","253.411169000","192.168.1.65","173.194.163.223","TCP","94","[TCP Dup ACK 8204#89] 55680  >  443 [ACK] Seq=11060 Ack=6017963 Win=2176768 Len=0 TSval=3603764928 TSecr=2605228691 SLE=6247287 SRE=6255639 SLE=6237543 SRE=6238935 SLE=6223623 SRE=6230583"
"8383","253.411172200","173.194.163.223","192.168.1.65","TLSv1.2","1458","[TCP Previous segment not captured] , Ignored Unknown Record"
"8384","253.411176921","192.168.1.65","173.194.163.223","TCP","94","[TCP Dup ACK 8204#90] 55680  >  443 [ACK] Seq=11060 Ack=6017963 Win=2176768 Len=0 TSval=3603764928 TSecr=2605228691 SLE=6268167 SRE=6269559 SLE=6247287 SRE=6255639 SLE=6237543 SRE=6238935"
"8385","253.411180069","173.194.163.223","192.168.1.65","TLSv1.2","1458","[TCP Previous segment not captured] , Ignored Unknown Record"
"8386","253.411184602","192.168.1.65","173.194.163.223","TCP","94","[TCP Dup ACK 8204#91] 55680  >  443 [ACK] Seq=11060 Ack=6017963 Win=2176768 Len=0 TSval=3603764928 TSecr=2605228691 SLE=6270951 SRE=6272343 SLE=6268167 SRE=6269559 SLE=6247287 SRE=6255639"
"8387","253.411187750","173.194.163.223","192.168.1.65","TLSv1.2","1458","Ignored Unknown Record"
"8388","253.411192668","192.168.1.65","173.194.163.223","TCP","94","[TCP Dup ACK 8204#92] 55680  >  443 [ACK] Seq=11060 Ack=6017963 Win=2176768 Len=0 TSval=3603764928 TSecr=2605228691 SLE=6270951 SRE=6273735 SLE=6268167 SRE=6269559 SLE=6247287 SRE=6255639"
"8389","253.411195825","173.194.163.223","192.168.1.65","TLSv1.2","1458","Ignored Unknown Record"
"8390","253.411200439","192.168.1.65","173.194.163.223","TCP","94","[TCP Dup ACK 8204#93] 55680  >  443 [ACK] Seq=11060 Ack=6017963 Win=2176768 Len=0 TSval=3603764928 TSecr=2605228691 SLE=6270951 SRE=6275127 SLE=6268167 SRE=6269559 SLE=6247287 SRE=6255639"
"8391","253.411203560","173.194.163.223","192.168.1.65","TLSv1.2","1458","Ignored Unknown Record"
"8392","253.411208418","192.168.1.65","173.194.163.223","TCP","94","[TCP Dup ACK 8204#94] 55680  >  443 [ACK] Seq=11060 Ack=6017963 Win=2176768 Len=0 TSval=3603764928 TSecr=2605228691 SLE=6270951 SRE=6276519 SLE=6268167 SRE=6269559 SLE=6247287 SRE=6255639"
"8393","253.411211511","173.194.163.223","192.168.1.65","TLSv1.2","1458","Ignored Unknown Record"
"8394","253.411216266","192.168.1.65","173.194.163.223","TCP","94","[TCP Dup ACK 8204#95] 55680  >  443 [ACK] Seq=11060 Ack=6017963 Win=2176768 Len=0 TSval=3603764928 TSecr=2605228691 SLE=6270951 SRE=6277911 SLE=6268167 SRE=6269559 SLE=6247287 SRE=6255639"
